camera_timestamp,radar_timestamp,closest_radar_timestamp,tokens
1900-01-01 15:29:38.200240,1900-01-01 15:29:19.037137,15:29:38.214129,453695
1900-01-01 15:29:38.253567,1900-01-01 15:29:19.077797,15:29:38.254823,553861
1900-01-01 15:29:38.297621,1900-01-01 15:29:19.117571,15:29:38.293403,838542
1900-01-01 15:29:38.351185,1900-01-01 15:29:19.159005,15:29:38.363285,838360
1900-01-01 15:29:38.402708,1900-01-01 15:29:19.186981,15:29:38.404133,350197
1900-01-01 15:29:38.447970,1900-01-01 15:29:19.239518,15:29:38.446640,641963
1900-01-01 15:29:38.501487,1900-01-01 15:29:19.267831,15:29:38.513171,694385
1900-01-01 15:29:38.560077,1900-01-01 15:29:19.308523,15:29:38.564264,499611
1900-01-01 15:29:38.596429,1900-01-01 15:29:19.348216,15:29:38.593863,482041
1900-01-01 15:29:38.650109,1900-01-01 15:29:19.388102,15:29:38.634546,453793
1900-01-01 15:29:38.701929,1900-01-01 15:29:19.417220,15:29:38.714103,334622
1900-01-01 15:29:38.750783,1900-01-01 15:29:19.458238,15:29:38.744872,130756
1900-01-01 15:29:38.800282,1900-01-01 15:29:19.497814,15:29:38.784446,433346
1900-01-01 15:29:38.855377,1900-01-01 15:29:19.538996,15:29:38.864748,675292
1900-01-01 15:29:38.899923,1900-01-01 15:29:19.567021,15:29:38.893378,554926
1900-01-01 15:29:38.949386,1900-01-01 15:29:19.618052,15:29:38.945241,539027
1900-01-01 15:29:39.003869,1900-01-01 15:29:19.649164,15:29:39.014268,347540
1900-01-01 15:29:39.058690,1900-01-01 15:29:19.688120,15:29:39.053914,595268
1900-01-01 15:29:39.105673,1900-01-01 15:29:19.727664,15:29:39.094541,586262
1900-01-01 15:29:39.154562,1900-01-01 15:29:19.768231,15:29:39.164454,558041
1900-01-01 15:29:39.205613,1900-01-01 15:29:19.797587,15:29:39.204077,186861
1900-01-01 15:29:39.249922,1900-01-01 15:29:19.838292,15:29:39.245214,535647
1900-01-01 15:29:39.306370,1900-01-01 15:29:19.877666,15:29:39.324596,784361
1900-01-01 15:29:39.350331,1900-01-01 15:29:19.918726,15:29:39.354092,483807
1900-01-01 15:29:39.400923,1900-01-01 15:29:19.947092,15:29:39.394666,325107
1900-01-01 15:29:39.453958,1900-01-01 15:29:19.998244,15:29:39.464936,780401
1900-01-01 15:29:39.499238,1900-01-01 15:29:20.027694,15:29:39.503872,686767
1900-01-01 15:29:39.552232,1900-01-01 15:29:20.068092,15:29:39.544725,618819
1900-01-01 15:29:39.601642,1900-01-01 15:29:20.108091,15:29:39.584231,822148
1900-01-01 15:29:39.655602,1900-01-01 15:29:20.148196,15:29:39.653582,999993
1900-01-01 15:29:39.713060,1900-01-01 15:29:20.177672,15:29:39.704837,384593
1900-01-01 15:29:39.748599,1900-01-01 15:29:20.218287,15:29:39.734500,959462
1900-01-01 15:29:39.801139,1900-01-01 15:29:20.258119,15:29:39.814150,149847
1900-01-01 15:29:39.850086,1900-01-01 15:29:20.300294,15:29:39.855707,574584
1900-01-01 15:29:39.896675,1900-01-01 15:29:20.327227,15:29:39.883977,343459
1900-01-01 15:29:39.947977,1900-01-01 15:29:20.378386,15:29:39.964304,469876
1900-01-01 15:29:40.004146,1900-01-01 15:29:20.407642,15:29:40.005638,917592
1900-01-01 15:29:40.048361,1900-01-01 15:29:20.448351,15:29:40.033701,844166
1900-01-01 15:29:40.098723,1900-01-01 15:29:20.487984,15:29:40.084890,435542
1900-01-01 15:29:40.151528,1900-01-01 15:29:20.528261,15:29:40.155520,615310
1900-01-01 15:29:40.203010,1900-01-01 15:29:20.557598,15:29:40.194285,327996
1900-01-01 15:29:40.251076,1900-01-01 15:29:20.598464,15:29:40.263925,468309
1900-01-01 15:29:40.305987,1900-01-01 15:29:20.637988,15:29:40.305105,401535
1900-01-01 15:29:40.351501,1900-01-01 15:29:20.679158,15:29:40.344530,605892
1900-01-01 15:29:40.400331,1900-01-01 15:29:20.708658,15:29:40.413799,847061
1900-01-01 15:29:40.453591,1900-01-01 15:29:20.758762,15:29:40.464809,806248
1900-01-01 15:29:40.501520,1900-01-01 15:29:20.787451,15:29:40.495108,446507
1900-01-01 15:29:40.551227,1900-01-01 15:29:20.828308,15:29:40.534908,560869
1900-01-01 15:29:40.610139,1900-01-01 15:29:20.867959,15:29:40.614877,824385
1900-01-01 15:29:40.680167,1900-01-01 15:29:20.908172,15:29:40.684957,732714
1900-01-01 15:29:40.708595,1900-01-01 15:29:20.938320,15:29:40.724582,956434
1900-01-01 15:29:40.754819,1900-01-01 15:29:20.978523,15:29:40.765359,116041
1900-01-01 15:29:40.802662,1900-01-01 15:29:21.018165,15:29:40.794399,922354
1900-01-01 15:29:40.848802,1900-01-01 15:29:21.059378,15:29:40.835406,213611
1900-01-01 15:29:40.903049,1900-01-01 15:29:21.088135,15:29:40.914699,477061
1900-01-01 15:29:40.947021,1900-01-01 15:29:21.143482,15:29:40.944829,681989
1900-01-01 15:29:41.000380,1900-01-01 15:29:21.168150,15:29:40.985072,385584
1900-01-01 15:29:41.053297,1900-01-01 15:29:21.208962,15:29:41.065125,107686
1900-01-01 15:29:41.100133,1900-01-01 15:29:21.248111,15:29:41.095009,827706
1900-01-01 15:29:41.155164,1900-01-01 15:29:21.278904,15:29:41.135166,561738
1900-01-01 15:29:41.200924,1900-01-01 15:29:21.317834,15:29:41.214808,729049
1900-01-01 15:29:41.248210,1900-01-01 15:29:21.358583,15:29:41.245000,549118
1900-01-01 15:29:41.301210,1900-01-01 15:29:21.398281,15:29:41.285482,737632
1900-01-01 15:29:41.352602,1900-01-01 15:29:21.438925,15:29:41.365353,985066
1900-01-01 15:29:41.409815,1900-01-01 15:29:21.467607,15:29:41.394255,192509
1900-01-01 15:29:41.454012,1900-01-01 15:29:21.518724,15:29:41.435231,867199
1900-01-01 15:29:41.498458,1900-01-01 15:29:21.548396,15:29:41.505454,635181
1900-01-01 15:29:41.547725,1900-01-01 15:29:21.588794,15:29:41.544387,642836
1900-01-01 15:29:41.601928,1900-01-01 15:29:21.628487,15:29:41.585166,932017
1900-01-01 15:29:41.650984,1900-01-01 15:29:21.668515,15:29:41.665215,883164
1900-01-01 15:29:41.704224,1900-01-01 15:29:21.698768,15:29:41.694981,306741
1900-01-01 15:29:41.752264,1900-01-01 15:29:21.742279,15:29:41.736876,769780
1900-01-01 15:29:41.798540,1900-01-01 15:29:21.778369,15:29:41.815233,448788
1900-01-01 15:29:41.851105,1900-01-01 15:29:21.819516,15:29:41.844539,361786
1900-01-01 15:29:41.900020,1900-01-01 15:29:21.847987,15:29:41.887912,292297
1900-01-01 15:29:41.952168,1900-01-01 15:29:21.898880,15:29:41.965225,150196
1900-01-01 15:29:42.003945,1900-01-01 15:29:21.928547,15:29:42.006507,364517
1900-01-01 15:29:42.083827,1900-01-01 15:29:21.968834,15:29:42.074447,349986
1900-01-01 15:29:42.115044,1900-01-01 15:29:22.008216,15:29:42.115350,103165
1900-01-01 15:29:42.153938,1900-01-01 15:29:22.048869,15:29:42.154810,977979
1900-01-01 15:29:42.202439,1900-01-01 15:29:22.077991,15:29:42.186348,126012
1900-01-01 15:29:42.255616,1900-01-01 15:29:22.118824,15:29:42.267756,665413
1900-01-01 15:29:42.301707,1900-01-01 15:29:22.158431,15:29:42.305017,317553
1900-01-01 15:29:42.355566,1900-01-01 15:29:22.200743,15:29:42.345646,621903
1900-01-01 15:29:42.408017,1900-01-01 15:29:22.227823,15:29:42.415781,527486
1900-01-01 15:29:42.450859,1900-01-01 15:29:22.279097,15:29:42.455494,666661
1900-01-01 15:29:42.503970,1900-01-01 15:29:22.308131,15:29:42.498845,775351
1900-01-01 15:29:42.578426,1900-01-01 15:29:22.348910,15:29:42.565565,470355
1900-01-01 15:29:42.601711,1900-01-01 15:29:22.388639,15:29:42.605132,989257
1900-01-01 15:29:42.653685,1900-01-01 15:29:22.429184,15:29:42.647495,983588
1900-01-01 15:29:42.705153,1900-01-01 15:29:22.458158,15:29:42.725795,465717
1900-01-01 15:29:42.830176,1900-01-01 15:29:22.499358,15:29:42.835195,428562
1900-01-01 15:29:42.850893,1900-01-01 15:29:22.539407,15:29:42.835195,929733
1900-01-01 15:29:42.903752,1900-01-01 15:29:22.579425,15:29:42.904851,535312
1900-01-01 15:29:42.984152,1900-01-01 15:29:22.607999,15:29:42.985237,524930
1900-01-01 15:29:43.012478,1900-01-01 15:29:22.659233,15:29:43.027438,390933
1900-01-01 15:29:43.057324,1900-01-01 15:29:22.688566,15:29:43.055730,916842
1900-01-01 15:29:43.104305,1900-01-01 15:29:22.728943,15:29:43.105734,738378
1900-01-01 15:29:43.179744,1900-01-01 15:29:22.768277,15:29:43.175752,168069
1900-01-01 15:29:43.211284,1900-01-01 15:29:22.809049,15:29:43.215920,769126
1900-01-01 15:29:43.255638,1900-01-01 15:29:22.842155,15:29:43.255881,789275
1900-01-01 15:29:43.304314,1900-01-01 15:29:22.879252,15:29:43.285474,911959
1900-01-01 15:29:43.356141,1900-01-01 15:29:22.918823,15:29:43.365202,981884
1900-01-01 15:29:43.408714,1900-01-01 15:29:22.959541,15:29:43.407008,190657
1900-01-01 15:29:43.451949,1900-01-01 15:29:22.990826,15:29:43.434798,461442
1900-01-01 15:29:43.500999,1900-01-01 15:29:23.029494,15:29:43.515461,506402
1900-01-01 15:29:43.554207,1900-01-01 15:29:23.068539,15:29:43.555970,881500
1900-01-01 15:29:43.603065,1900-01-01 15:29:23.109076,15:29:43.595622,648192
1900-01-01 15:29:43.657751,1900-01-01 15:29:23.138505,15:29:43.665313,374446
1900-01-01 15:29:43.708279,1900-01-01 15:29:23.179230,15:29:43.706632,222865
1900-01-01 15:29:43.752090,1900-01-01 15:29:23.219104,15:29:43.745551,310113
1900-01-01 15:29:43.800291,1900-01-01 15:29:23.259778,15:29:43.787565,643267
1900-01-01 15:29:43.856659,1900-01-01 15:29:23.289032,15:29:43.866087,687397
1900-01-01 15:29:43.901512,1900-01-01 15:29:23.330231,15:29:43.895430,619656
1900-01-01 15:29:43.953845,1900-01-01 15:29:23.368805,15:29:43.936229,114343
1900-01-01 15:29:44.005112,1900-01-01 15:29:23.409580,15:29:44.006845,760438
1900-01-01 15:29:44.056268,1900-01-01 15:29:23.439661,15:29:44.049915,985431
1900-01-01 15:29:44.099757,1900-01-01 15:29:23.479611,15:29:44.086326,831539
,1900-01-01 15:29:23.519098,,866670
,1900-01-01 15:29:23.559475,,420436
,1900-01-01 15:29:23.591530,,591460
,1900-01-01 15:29:23.629214,,568252
,1900-01-01 15:29:23.668861,,676625
,1900-01-01 15:29:23.710539,,695070
,1900-01-01 15:29:23.740152,,450376
,1900-01-01 15:29:23.789440,,122114
,1900-01-01 15:29:23.829699,,541052
,1900-01-01 15:29:23.869435,,204643
,1900-01-01 15:29:23.898858,,639684
,1900-01-01 15:29:23.939465,,635046
,1900-01-01 15:29:23.978555,,311636
,1900-01-01 15:29:24.009620,,577130
,1900-01-01 15:29:24.049857,,887836
,1900-01-01 15:29:24.095406,,983796
,1900-01-01 15:29:24.129115,,312738
,1900-01-01 15:29:24.169302,,142765
,1900-01-01 15:29:24.200314,,216863
,1900-01-01 15:29:24.240073,,339395
,1900-01-01 15:29:24.278905,,221355
,1900-01-01 15:29:24.319602,,910134
,1900-01-01 15:29:24.350054,,842312
,1900-01-01 15:29:24.391631,,564916
,1900-01-01 15:29:24.429414,,851033
,1900-01-01 15:29:24.470346,,902482
,1900-01-01 15:29:24.499372,,105518
,1900-01-01 15:29:24.539885,,372408
,1900-01-01 15:29:24.579198,,849300
,1900-01-01 15:29:24.619913,,269082
,1900-01-01 15:29:24.649117,,791282
,1900-01-01 15:29:24.689580,,835224
,1900-01-01 15:29:24.729717,,496124
,1900-01-01 15:29:24.769639,,360770
,1900-01-01 15:29:24.799256,,779548
,1900-01-01 15:29:24.842343,,454241
,1900-01-01 15:29:24.879351,,184638
,1900-01-01 15:29:24.919811,,895438
,1900-01-01 15:29:24.959460,,757495
,1900-01-01 15:29:24.989952,,119533
,1900-01-01 15:29:25.029582,,233246
,1900-01-01 15:29:25.069585,,529240
,1900-01-01 15:29:25.099719,,141070
,1900-01-01 15:29:25.139971,,575216
,1900-01-01 15:29:25.179437,,521710
,1900-01-01 15:29:25.220596,,154062
,1900-01-01 15:29:25.248948,,591471
,1900-01-01 15:29:25.301378,,172175
,1900-01-01 15:29:25.339496,,452141
,1900-01-01 15:29:25.370231,,399567
,1900-01-01 15:29:25.409441,,232620
,1900-01-01 15:29:25.449856,,828061
,1900-01-01 15:29:25.480077,,424637
,1900-01-01 15:29:25.520188,,566366
,1900-01-01 15:29:25.559510,,182297
,1900-01-01 15:29:25.601160,,554016
,1900-01-01 15:29:25.628932,,328348
,1900-01-01 15:29:25.679924,,429680
,1900-01-01 15:29:25.709885,,972992
,1900-01-01 15:29:25.750283,,355094
,1900-01-01 15:29:25.789793,,719564
,1900-01-01 15:29:25.830953,,927867
,1900-01-01 15:29:25.860181,,668112
,1900-01-01 15:29:25.900785,,673955
,1900-01-01 15:29:25.940943,,827853
,1900-01-01 15:29:25.982025,,197474
,1900-01-01 15:29:26.020019,,291255
,1900-01-01 15:29:26.060031,,623783
,1900-01-01 15:29:26.090247,,866658
,1900-01-01 15:29:26.130043,,411771
,1900-01-01 15:29:26.169763,,398552
,1900-01-01 15:29:26.210637,,784691
,1900-01-01 15:29:26.240366,,395785
,1900-01-01 15:29:26.280689,,943180
,1900-01-01 15:29:26.319888,,816063
,1900-01-01 15:29:26.360590,,841713
,1900-01-01 15:29:26.390927,,244435
,1900-01-01 15:29:26.440989,,854752
,1900-01-01 15:29:26.469965,,932577
,1900-01-01 15:29:26.510343,,196184
,1900-01-01 15:29:26.550084,,530278
,1900-01-01 15:29:26.590427,,665333
,1900-01-01 15:29:26.620105,,824396
,1900-01-01 15:29:26.664183,,335390
,1900-01-01 15:29:26.700039,,238617
,1900-01-01 15:29:26.741089,,931061
,1900-01-01 15:29:26.769677,,154608
,1900-01-01 15:29:26.820451,,875193
,1900-01-01 15:29:26.851145,,390467
,1900-01-01 15:29:26.890289,,922775
,1900-01-01 15:29:26.929795,,704087
,1900-01-01 15:29:26.970145,,381222
,1900-01-01 15:29:26.999778,,546549
,1900-01-01 15:29:27.043532,,763316
,1900-01-01 15:29:27.079933,,762630
,1900-01-01 15:29:27.122065,,938297
,1900-01-01 15:29:27.149864,,564260
,1900-01-01 15:29:27.202338,,168465
,1900-01-01 15:29:27.242174,,578347
,1900-01-01 15:29:27.270983,,123125
,1900-01-01 15:29:27.310020,,617897
,1900-01-01 15:29:27.350419,,558084
,1900-01-01 15:29:27.380012,,920052
,1900-01-01 15:29:27.420656,,796591
,1900-01-01 15:29:27.460057,,673384
,1900-01-01 15:29:27.501139,,978355
,1900-01-01 15:29:27.529604,,686011
,1900-01-01 15:29:27.580801,,921022
,1900-01-01 15:29:27.609959,,298563
,1900-01-01 15:29:27.651040,,214085
,1900-01-01 15:29:27.690132,,536482
,1900-01-01 15:29:27.730571,,223520
,1900-01-01 15:29:27.760079,,437177
,1900-01-01 15:29:27.800810,,169410
,1900-01-01 15:29:27.841874,,833726
,1900-01-01 15:29:27.881849,,927260
,1900-01-01 15:29:27.909790,,453764
,1900-01-01 15:29:27.960783,,449087
,1900-01-01 15:29:27.990566,,324610
,1900-01-01 15:29:28.030804,,905438
,1900-01-01 15:29:28.070437,,815505
,1900-01-01 15:29:28.111641,,596336
,1900-01-01 15:29:28.140161,,726624
,1900-01-01 15:29:28.181202,,127834
,1900-01-01 15:29:28.220414,,978161
,1900-01-01 15:29:28.261391,,997165
,1900-01-01 15:29:28.292447,,540260
,1900-01-01 15:29:28.331238,,944716
,1900-01-01 15:29:28.370493,,623978
,1900-01-01 15:29:28.411556,,899182
,1900-01-01 15:29:28.442728,,360814
,1900-01-01 15:29:28.483647,,371719
,1900-01-01 15:29:28.523424,,524465
,1900-01-01 15:29:28.561015,,447069
,1900-01-01 15:29:28.589942,,351586
,1900-01-01 15:29:28.632658,,930511
,1900-01-01 15:29:28.671743,,187543
,1900-01-01 15:29:28.710903,,468367
,1900-01-01 15:29:28.750730,,455273
,1900-01-01 15:29:28.781513,,483184
,1900-01-01 15:29:28.820664,,399630
,1900-01-01 15:29:28.861191,,778174
,1900-01-01 15:29:28.901241,,801048
,1900-01-01 15:29:28.931514,,591305
,1900-01-01 15:29:28.970841,,140951
,1900-01-01 15:29:29.013162,,945003
,1900-01-01 15:29:29.050688,,401716
,1900-01-01 15:29:29.091261,,138647
,1900-01-01 15:29:29.121724,,464770
,1900-01-01 15:29:29.161570,,832511
,1900-01-01 15:29:29.201717,,375988
,1900-01-01 15:29:29.243582,,382647
,1900-01-01 15:29:29.270211,,617092
,1900-01-01 15:29:29.311182,,381145
,1900-01-01 15:29:29.351198,,976363
,1900-01-01 15:29:29.391994,,729674
,1900-01-01 15:29:29.420957,,314118
,1900-01-01 15:29:29.461950,,560297
,1900-01-01 15:29:29.501071,,722806
,1900-01-01 15:29:29.541609,,435180
,1900-01-01 15:29:29.570284,,779698
,1900-01-01 15:29:29.611179,,672711
,1900-01-01 15:29:29.651521,,835616
,1900-01-01 15:29:29.681542,,522498
,1900-01-01 15:29:29.720580,,169226
,1900-01-01 15:29:29.763579,,311198
,1900-01-01 15:29:29.801094,,721142
,1900-01-01 15:29:29.844256,,468042
,1900-01-01 15:29:29.880530,,406847
,1900-01-01 15:29:29.911634,,451857
,1900-01-01 15:29:29.950971,,816639
,1900-01-01 15:29:29.992538,,277744
,1900-01-01 15:29:30.021212,,764978
,1900-01-01 15:29:30.063677,,361747
,1900-01-01 15:29:30.101069,,700442
,1900-01-01 15:29:30.144096,,412798
,1900-01-01 15:29:30.170358,,954500
,1900-01-01 15:29:30.221454,,922383
,1900-01-01 15:29:30.260962,,313767
,1900-01-01 15:29:30.295486,,431584
,1900-01-01 15:29:30.331116,,532780
,1900-01-01 15:29:30.371589,,771565
,1900-01-01 15:29:30.400951,,541863
,1900-01-01 15:29:30.444134,,988446
,1900-01-01 15:29:30.481668,,909939
,1900-01-01 15:29:30.522452,,724456
,1900-01-01 15:29:30.550917,,632196
,1900-01-01 15:29:30.602171,,676340
,1900-01-01 15:29:30.631270,,620606
,1900-01-01 15:29:30.672160,,533875
,1900-01-01 15:29:30.712661,,224717
,1900-01-01 15:29:30.752060,,379507
,1900-01-01 15:29:30.781341,,852148
,1900-01-01 15:29:30.823418,,268550
,1900-01-01 15:29:30.861268,,855646
,1900-01-01 15:29:30.902122,,983067
,1900-01-01 15:29:30.930799,,818627
,1900-01-01 15:29:30.981910,,698415
,1900-01-01 15:29:31.010991,,493391
,1900-01-01 15:29:31.054969,,373663
,1900-01-01 15:29:31.091840,,486092
,1900-01-01 15:29:31.131616,,789895
,1900-01-01 15:29:31.160909,,281624
,1900-01-01 15:29:31.201967,,685864
,1900-01-01 15:29:31.241563,,421757
,1900-01-01 15:29:31.282322,,395388
,1900-01-01 15:29:31.311516,,173960
,1900-01-01 15:29:31.352284,,773027
,1900-01-01 15:29:31.391278,,387151
,1900-01-01 15:29:31.431889,,616261
,1900-01-01 15:29:31.471007,,831291
,1900-01-01 15:29:31.502524,,409062
,1900-01-01 15:29:31.541875,,644444
,1900-01-01 15:29:31.582107,,230707
,1900-01-01 15:29:31.611354,,380225
,1900-01-01 15:29:31.652133,,127602
,1900-01-01 15:29:31.691001,,442015
,1900-01-01 15:29:31.731820,,160583
,1900-01-01 15:29:31.771400,,810958
,1900-01-01 15:29:31.811782,,860783
,1900-01-01 15:29:31.841522,,903857
,1900-01-01 15:29:31.881988,,819358
,1900-01-01 15:29:31.921695,,541646
,1900-01-01 15:29:31.952322,,747557
,1900-01-01 15:29:31.991987,,731987
,1900-01-01 15:29:32.034201,,319373
,1900-01-01 15:29:32.071843,,487526
,1900-01-01 15:29:32.111907,,295166
,1900-01-01 15:29:32.144009,,750098
,1900-01-01 15:29:32.182671,,619586
,1900-01-01 15:29:32.221593,,765595
,1900-01-01 15:29:32.262168,,849208
,1900-01-01 15:29:32.291766,,405489
,1900-01-01 15:29:32.332471,,879709
,1900-01-01 15:29:32.372125,,477770
,1900-01-01 15:29:32.413273,,432676
,1900-01-01 15:29:32.442132,,167039
,1900-01-01 15:29:32.483015,,632234
,1900-01-01 15:29:32.521630,,517779
,1900-01-01 15:29:32.562220,,156089
,1900-01-01 15:29:32.591329,,201072
,1900-01-01 15:29:32.632299,,942855
,1900-01-01 15:29:32.671724,,600548
,1900-01-01 15:29:32.712160,,659117
,1900-01-01 15:29:32.741654,,827338
,1900-01-01 15:29:32.783100,,742779
,1900-01-01 15:29:32.821667,,753628
,1900-01-01 15:29:32.862636,,398146
,1900-01-01 15:29:32.902879,,499292
,1900-01-01 15:29:32.932597,,811383
,1900-01-01 15:29:32.971747,,466173
,1900-01-01 15:29:33.012901,,668497
,1900-01-01 15:29:33.043309,,868463
,1900-01-01 15:29:33.082553,,875385
,1900-01-01 15:29:33.122053,,410903
,1900-01-01 15:29:33.163207,,543388
,1900-01-01 15:29:33.191717,,502217
,1900-01-01 15:29:33.242827,,740878
,1900-01-01 15:29:33.271810,,236791
,1900-01-01 15:29:33.315124,,731876
,1900-01-01 15:29:33.352098,,306693
,1900-01-01 15:29:33.392541,,909511
,1900-01-01 15:29:33.422049,,880959
,1900-01-01 15:29:33.462768,,802682
,1900-01-01 15:29:33.502923,,542997
,1900-01-01 15:29:33.544583,,190007
,1900-01-01 15:29:33.571672,,831791
,1900-01-01 15:29:33.622650,,383051
,1900-01-01 15:29:33.651988,,326174
,1900-01-01 15:29:33.695654,,750856
,1900-01-01 15:29:33.732820,,979796
,1900-01-01 15:29:33.772711,,439441
,1900-01-01 15:29:33.802097,,631190
,1900-01-01 15:29:33.844180,,194122
,1900-01-01 15:29:33.882260,,704689
,1900-01-01 15:29:33.923643,,935660
,1900-01-01 15:29:33.951807,,786591
,1900-01-01 15:29:34.003490,,426979
,1900-01-01 15:29:34.043073,,314555
,1900-01-01 15:29:34.072798,,907307
,1900-01-01 15:29:34.112768,,670622
,1900-01-01 15:29:34.152781,,981694
,1900-01-01 15:29:34.182031,,422503
,1900-01-01 15:29:34.222792,,913066
,1900-01-01 15:29:34.262369,,996512
,1900-01-01 15:29:34.303339,,254663
,1900-01-01 15:29:34.331935,,431389
,1900-01-01 15:29:34.383108,,256756
,1900-01-01 15:29:34.411776,,740860
,1900-01-01 15:29:34.455614,,916769
,1900-01-01 15:29:34.492532,,917831
,1900-01-01 15:29:34.532938,,759450
,1900-01-01 15:29:34.562202,,809636
,1900-01-01 15:29:34.603077,,776384
,1900-01-01 15:29:34.643061,,226893
,1900-01-01 15:29:34.684378,,865773
,1900-01-01 15:29:34.712042,,432439
,1900-01-01 15:29:34.763028,,756813
,1900-01-01 15:29:34.793206,,928855
,1900-01-01 15:29:34.833140,,261064
,1900-01-01 15:29:34.872532,,434863
,1900-01-01 15:29:34.912957,,584987
,1900-01-01 15:29:34.943269,,959242
,1900-01-01 15:29:34.983145,,600586
,1900-01-01 15:29:35.022787,,774093
,1900-01-01 15:29:35.064577,,438114
,1900-01-01 15:29:35.092088,,666504
,1900-01-01 15:29:35.143523,,321199
,1900-01-01 15:29:35.172456,,252230
,1900-01-01 15:29:35.212898,,755136
,1900-01-01 15:29:35.252588,,153519
,1900-01-01 15:29:35.293775,,508861
,1900-01-01 15:29:35.322877,,228715
,1900-01-01 15:29:35.363121,,757226
,1900-01-01 15:29:35.403075,,697242
,1900-01-01 15:29:35.443758,,427826
,1900-01-01 15:29:35.472746,,105950
,1900-01-01 15:29:35.523431,,279819
,1900-01-01 15:29:35.555533,,670135
,1900-01-01 15:29:35.594707,,584545
,1900-01-01 15:29:35.632918,,431288
,1900-01-01 15:29:35.673162,,342891
,1900-01-01 15:29:35.702880,,848211
,1900-01-01 15:29:35.743556,,324577
,1900-01-01 15:29:35.783178,,372669
,1900-01-01 15:29:35.824126,,733650
,1900-01-01 15:29:35.853040,,449936
,1900-01-01 15:29:35.903387,,238034
,1900-01-01 15:29:35.942649,,246170
,1900-01-01 15:29:35.973439,,658814
,1900-01-01 15:29:36.013353,,626833
,1900-01-01 15:29:36.053549,,717386
,1900-01-01 15:29:36.082868,,778935
,1900-01-01 15:29:36.123649,,412787
,1900-01-01 15:29:36.163193,,754133
,1900-01-01 15:29:36.204196,,709042
,1900-01-01 15:29:36.234251,,896317
,1900-01-01 15:29:36.283813,,117198
,1900-01-01 15:29:36.313189,,500009
,1900-01-01 15:29:36.355371,,177355
,1900-01-01 15:29:36.393243,,681220
,1900-01-01 15:29:36.433659,,972550
,1900-01-01 15:29:36.463088,,384116
,1900-01-01 15:29:36.503688,,180722
,1900-01-01 15:29:36.542730,,930977
,1900-01-01 15:29:36.584400,,349892
,1900-01-01 15:29:36.615446,,663470
,1900-01-01 15:29:36.663562,,879555
,1900-01-01 15:29:36.692982,,665613
,1900-01-01 15:29:36.733430,,275492
,1900-01-01 15:29:36.773118,,671924
,1900-01-01 15:29:36.813660,,876206
,1900-01-01 15:29:36.843051,,478596
,1900-01-01 15:29:36.883919,,105832
,1900-01-01 15:29:36.923198,,251449
,1900-01-01 15:29:36.964667,,802762
,1900-01-01 15:29:36.994733,,599918
,1900-01-01 15:29:37.045000,,926381
,1900-01-01 15:29:37.072796,,150368
,1900-01-01 15:29:37.113595,,998431
,1900-01-01 15:29:37.153129,,800222
,1900-01-01 15:29:37.184119,,252894
,1900-01-01 15:29:37.223006,,227777
,1900-01-01 15:29:37.263798,,480526
,1900-01-01 15:29:37.304196,,738732
,1900-01-01 15:29:37.344788,,574374
,1900-01-01 15:29:37.373164,,171151
,1900-01-01 15:29:37.423986,,230119
,1900-01-01 15:29:37.453258,,178015
,1900-01-01 15:29:37.493953,,805503
,1900-01-01 15:29:37.533641,,504559
,1900-01-01 15:29:37.573811,,118476
,1900-01-01 15:29:37.603788,,670776
,1900-01-01 15:29:37.644200,,455559
,1900-01-01 15:29:37.683658,,994579
,1900-01-01 15:29:37.724491,,165974
,1900-01-01 15:29:37.754621,,693559
,1900-01-01 15:29:37.804638,,192983
,1900-01-01 15:29:37.833462,,183989
,1900-01-01 15:29:37.874302,,608952
,1900-01-01 15:29:37.913488,,586103
,1900-01-01 15:29:37.953989,,405981
,1900-01-01 15:29:37.983232,,736183
,1900-01-01 15:29:38.024300,,784739
,1900-01-01 15:29:38.063660,,867196
,1900-01-01 15:29:38.104890,,120244
,1900-01-01 15:29:38.133091,,816806
,1900-01-01 15:29:38.184325,,852943
,1900-01-01 15:29:38.214129,,516082
,1900-01-01 15:29:38.254823,,785950
,1900-01-01 15:29:38.293403,,890052
,1900-01-01 15:29:38.333983,,514366
,1900-01-01 15:29:38.363285,,979186
,1900-01-01 15:29:38.404133,,832135
,1900-01-01 15:29:38.446640,,123629
,1900-01-01 15:29:38.485305,,661166
,1900-01-01 15:29:38.513171,,952946
,1900-01-01 15:29:38.564264,,906942
,1900-01-01 15:29:38.593863,,681725
,1900-01-01 15:29:38.634546,,256211
,1900-01-01 15:29:38.673743,,356664
,1900-01-01 15:29:38.714103,,879581
,1900-01-01 15:29:38.744872,,590049
,1900-01-01 15:29:38.784446,,597256
,1900-01-01 15:29:38.824026,,648795
,1900-01-01 15:29:38.864748,,195175
,1900-01-01 15:29:38.893378,,331674
,1900-01-01 15:29:38.945241,,173510
,1900-01-01 15:29:38.973577,,468330
,1900-01-01 15:29:39.014268,,359291
,1900-01-01 15:29:39.053914,,879748
,1900-01-01 15:29:39.094541,,494101
,1900-01-01 15:29:39.124242,,118197
,1900-01-01 15:29:39.164454,,727290
,1900-01-01 15:29:39.204077,,346391
,1900-01-01 15:29:39.245214,,466329
,1900-01-01 15:29:39.273892,,413976
